;--- Eb
;; Eab~-u_1
AiEotibATiy~    NF      arbitrarily;fortuitously;unjustly     [[AiEotibATiy~/ADV]]
;; AiEotibATiy~ap_1
AiEotibATiy~    Nap     arbitrariness     [[AiEotibATiy~/NOUN]]
;
;--- Ebq
;; Eabiq-a_1
Eabiq   PV_intr be fragrant
Eobaq   IV_intr be fragrant
;; Eabaq_1
Eabaq   N       perfume;fragrance
;; Eabiq_1
Eabiq   N-ap    fragrant     [[Eabiq/ADJ]]
;; Eaboqap_1
Eaboq   Nap     chest pressure
;; EAbiq_1
EAbiq   Nall    fragrant     [[EAbiq/ADJ]]
;
;--- Ebqr
;; Eaboqar_1
Eaboqar N       fairyland;wonderland
;; Eaboqariy~_1
Eaboqariy~      Nall    genius     [[Eaboqariy~/ADJ]]
EabAqir Nap     geniuses
;; Eaboqariy~ap_1
Eaboqariy~      Nap     ingenuity;genius     [[Eaboqariy~/NOUN]]
;
;--- Ebk
;; Eabak_1
Eabak   N       camlet
;
;--- Ebl
;; OaEobal-i_1
OaEobal PV      gain weigh;shed leaves
Eobil   IV_yu   gain weigh;shed leaves
;; Eabol_1
Eabol   Ndu     plump;chubby
EibAl   N       plump;chubby
;; EabAl_1
EabAl   N       eglantine
;; EabAlap_1
EabAl   Napdu   eglantine
;; OaEobal_1
OaEobal N       granite
;; OaEobaliy~_1
OaEobaliy~      N-ap    granite     [[OaEobaliy~/ADJ]]
;; muEobil_1
muEobil N-ap    deciduous     [[muEobil/ADJ]]
;
;--- Ebw
;; EabA-u_1
EabA    PV_0h   care about;be concerned about
Eabaw   PV_Atn  care about;be concerned about
Eab     PV_ttAw care about;be concerned about
Eobuw   IV_0hAnn        care about;be concerned about
Eob     IV_0hwnyn       care about;be concerned about
EobaY   IV_0_Pass_yu    be cared about;be of concern
Eobay   IV_Ann_Pass_yu  be cared about;be of concern
;; Eab~aY_1
Eab~aY  PV_0    package;load;mobilize
Eab~A   PV_h    package;load;mobilize
Eab~ay  PV_Atn  package;load;mobilize
Eab~    PV_ttAw package;load;mobilize
Eab~iy  IV_0hAnn_yu     package;load;mobilize
Eab~    IV_0hwnyn_yu    package;load;mobilize
Eab~aY  IV_0_Pass_yu    be packaged;be loaded;be mobilized
Eab~ay  IV_Ann_Pass_yu  be packaged;be loaded;be mobilized
; temporary solution (over-generates if it has a DO)
Eab~    IV_0hwnyn_yu    be mobilized;be packaged;be loaded
;; Eubuw~ap_1
Eubuw~  NapAt   package;pack;charge
;; Eabowap_1
Eabow   Napdu   package;pack;charge
Eabaw   NAt     packages;packs;charges
;
; Hussein Ubayat
;; EubayAt_1
EubayAt Nprop   Ubayat
;
;--- Etb
;; Eatab-ui_1
Eatab   PV      censure;reprove
Eotub   IV      censure;reprove
Eotib   IV      censure;reprove
;; Eat~ab_1
Eat~ab  PV      hesitate
Eat~ib  IV_yu   hesitate
;; EAtab_1
EAtab   PV      censure;reprove
EAtib   IV_yu   censure;reprove
;; taEat~ab_1
taEat~ab        PV      remain
taEat~ab        IV      remain
;; Eatob_1
Eatob   N       reprimand;censure;criticism
;; Eatabap_1
Eatab   NapAt   step;stair;threshold
OaEotAb N       threshold
;; Eutayobiy~_1
Eutayobiy~      N0      Otaibi
;; Eat~Abiy~_1
Eat~Abiy~       N-ap    zebra     [[Eat~Abiy~/ADJ]]
;; Eat~Abiy~_2
Eat~Abiy~       N0      Attabi
;; EitAb_1
EitAb   N       censure;reprimand
;; muEAtabap_1
muEAtab NapAt   censure;reprimand
;
;--- Etd
;; Eatud-u_1
Eatud   PV_intr be prepared
Eotud   IV_intr be prepared
;; Eat~ad_1
Eat~ad  PV      prepare
Eat~id  IV_yu   prepare
;; OaEotad_1
OaEotad PV      prepare
Eotid   IV_yu   prepare
Eotad   IV_Pass_yu      be prepared
;; EatAd_1
EatAd   N       war material;ammunition
OaEotud N       war material;ammunition
OaEotid Nap     war material;ammunition
;; Eatiyd_1
Eatiyd  N/ap    prepared     [[Eatiyd/ADJ]]
;; taEotiyd_1
taEotiyd        N/At    preparation
;
;--- Etr
;; taEat~ar_1
taEat~ar        PV      be slovenly;be a tramp
taEat~ar        IV      be slovenly;be a tramp
;; muEat~ar_1
muEat~ar        Nall    slovenly;foolish;tramp     [[muEat~ar/ADJ]]
;
;--- Etq
;; Eatuq-u_1
Eatuq   PV      grow old;mature
Eotuq   IV      grow old;mature
;; Eataq-i_1
Eataq   PV_intr be emancipated
Eotiq   IV_intr be emancipated
;; OaEotaq_1
OaEotaq PV      emancipate
Eotiq   IV_yu   emancipate
Eotaq   IV_Pass_yu      be emancipated
;; AinoEataq_1
AinoEataq       PV      get rid of
noEatiq IV      get rid of
;; Eitoq_1
Eitoq   N       age;vintage
Eitoq   N       emancipation
;; Eatiyq_1
Eatiyq  N-ap    old;aged     [[Eatiyq/ADJ]]
Eatiyq  N-ap    emancipated     [[Eatiyq/ADJ]]
;; EatAqap_1
EatAq   Nap     vintage;age
;; IiEotAq_1
IiEotAq N/At    liberation
;; AinoEitAq_1
AinoEitAq       N/At    self-liberation
;; EAtiq_1
EAtiq   Ndu     shoulder
EawAtiq Ndip    shoulders
;; maEotuwq_1
maEotuwq        N0      Matouq
;; muEat~aq_1
muEat~aq        N-ap    matured;mellowed;aged     [[muEat~aq/ADJ]]
;; muEotiq_1
muEotiq Nall    emancipator
;
;--- Etk
;; Eatak-i_1
Eatak   PV      attack
Eotik   IV      attack
;; EAtik_1
EAtik   N-ap    clear;limpid
;
;--- Etl
;; Eatal-u_1
Eatal   PV      raise;carry;transport
Eotul   IV      raise;carry;transport
;; Eatol_1
Eatol   N       raising;carrying;transporting
;; Eat~Al_1
Eat~Al  Ndu     porter;carrier
Eat~Al  Nap     porters;carriers
;; Eatalap_1
Eatal   Napdu   crowbar
;; EitAlap_1
EitAl   Nap     porting;carrying
;; Eatiyl_1
Eatiyl  N-ap    serious;critical     [[Eatiyl/ADJ]]
;
;--- Etlt
;; Eatolatap_1
Eatolat Nap     athletics;track and field
;
;--- Etm
;; Eatam-i_1
Eatam   PV      hesitate;fall behind
Eotim   IV      hesitate;fall behind
;; Eat~am_1
Eat~am  PV      darken;black out
Eat~im  IV_yu   darken;black out
;; OaEotam_1
OaEotam PV      darken;black out
Eotim   IV_yu   darken;black out
Eotam   IV_Pass_yu      be darkened;be blacken out
;; Eatom_1
Eatom   N       hesitating;hesitation
;; Eatomap_1
Eatom   Nap     darkness;gloom
;; EatAmap_1
EatAm   NapAt   darkness
;; taEotiym_1
taEotiym        N/At    darkening;clouding
;; taEotiym_2
taEotiym        N/At    camouflage;black-out
;; IiEotAm_1
IiEotAm N/At    darkening;clouding
;; EAtim_1
EAtim   N-ap    dark;indistinct     [[EAtim/ADJ]]
;; muEotim_1
muEotim N-ap    somber;opaque;dark     [[muEotim/ADJ]]
;; Eat~uwm_1
Eat~uwm N0      Attoum
;
;--- Eth
;; Eatih-a_1
Eatih   PV_intr be demented
Eotah   IV_intr be demented
;; Eutoh_1
Eutoh   N       insanity
;; EatAhap_1
EatAh   Nap     insanity
;; maEotuwh_1
maEotuwh        Nall    insane     [[maEotuwh/ADJ]]
maEAtiyh        Ndip    insane
;
;--- Etw
;; EatA-u_1
EatA    PV_0    be insolent;be unruly
Eataw   PV_Atn  be insolent;be unruly
Eat     PV_ttAw_intr    be insolent;be unruly
Eotuw   IV_0hAnn        be insolent;be unruly
Eot     IV_0hwnyn       be insolent;be unruly
;; taEat~aY_1
taEat~aY        PV_0    be insolent;be unruly
taEat~ay        PV_Atn  be insolent;be unruly
taEat~  PV_ttAw_intr    be insolent;be unruly
taEat~aY        IV_0    be insolent;be unruly
taEat~ay        IV_Ann  be insolent;be unruly
taEat~  IV_0hwnyn       be insolent;be unruly
;; Eutuw~_1
Eutuw~  N       insolence;unruliness
;; EAtiy_1
